#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        5491    -5.66221    -6.34205  0.00490623
        5492    -5.66479    -6.34193  0.00490689
        5493    -5.66598     -6.3418  0.00490754
        5494    -5.66662    -6.34168  0.00490819
        5495    -5.66689    -6.34156  0.00490883
        5496    -5.66835    -6.34144  0.00490946
        5497    -5.66915    -6.34131  0.00491009
        5498    -5.66824    -6.34119  0.00491073
        5499    -5.66477    -6.34107  0.00491137
        5500    -5.66231    -6.34095  0.00491203
        5501    -5.66264    -6.34082  0.00491269
        5502    -5.65559     -6.3407  0.00491337
        5503    -5.66021    -6.34057  0.00491403
        5504    -5.65937    -6.34045   0.0049147
        5505    -5.65614    -6.34033  0.00491538
        5506    -5.65346     -6.3402  0.00491607
        5507    -5.65621    -6.34008  0.00491674
        5508    -5.65411    -6.33995  0.00491743
        5509    -5.65354    -6.33983  0.00491811
        5510    -5.65624     -6.3397  0.00491879
        5511    -5.65544    -6.33958  0.00491946
        5512    -5.65556    -6.33946  0.00492013
        5513    -5.65756    -6.33933   0.0049208
        5514    -5.65875    -6.33921  0.00492145
        5515    -5.65755    -6.33908  0.00492211
        5516    -5.65404    -6.33896  0.00492278
        5517    -5.65404    -6.33884  0.00492346
        5518    -5.65395    -6.33871  0.00492413
        5519    -5.65214    -6.33859  0.00492481
        5520    -5.65401    -6.33846  0.00492548
        5521    -5.65492    -6.33834  0.00492614
        5522     -5.6533    -6.33822  0.00492681
        5523    -5.65348    -6.33809  0.00492748
        5524    -5.65417    -6.33797  0.00492814
        5525    -5.65109    -6.33784  0.00492882
        5526    -5.65264    -6.33772  0.00492948
        5527    -5.65364     -6.3376  0.00493015
        5528    -5.64975    -6.33747  0.00493082
        5529    -5.64904    -6.33735   0.0049315
        5530    -5.65072    -6.33722  0.00493218
        5531    -5.65101     -6.3371  0.00493284
        5532    -5.65061    -6.33697  0.00493351
        5533    -5.65468    -6.33685  0.00493416
        5534    -5.65671    -6.33673   0.0049348
        5535    -5.65792    -6.33661  0.00493543
        5536    -5.66026    -6.33648  0.00493605
        5537    -5.66374    -6.33636  0.00493666
        5538    -5.66883    -6.33624  0.00493724
        5539    -5.66976    -6.33612  0.00493781
        5540      -5.667      -6.336   0.0049384
        5541    -5.66712    -6.33588  0.00493898
        5542    -5.66709    -6.33576  0.00493956
        5543    -5.66332    -6.33564  0.00494016
        5544     -5.6628    -6.33552  0.00494076
        5545    -5.66395     -6.3354  0.00494136
        5546    -5.66372    -6.33527  0.00494195
        5547    -5.66838    -6.33515  0.00494252
        5548    -5.67079    -6.33503  0.00494308
        5549    -5.66809    -6.33491  0.00494365
        5550    -5.66761    -6.33479  0.00494422
        5551    -5.67173    -6.33467  0.00494477
        5552    -5.67198    -6.33456  0.00494532
        5553    -5.66917    -6.33444  0.00494588
        5554    -5.66793    -6.33432  0.00494645
        5555    -5.66953     -6.3342  0.00494701
        5556     -5.6691    -6.33408  0.00494756
        5557    -5.66681    -6.33396  0.00494813
        5558    -5.67113    -6.33384  0.00494868
        5559    -5.67163    -6.33372  0.00494922
        5560    -5.66796     -6.3336  0.00494978
        5561    -5.66955    -6.33348  0.00495033
        5562    -5.67042    -6.33336  0.00495087
        5563    -5.66887    -6.33324  0.00495142
        5564    -5.66857    -6.33312  0.00495197
        5565    -5.66438      -6.333  0.00495254
        5566    -5.65944    -6.33288  0.00495313
        5567    -5.65898    -6.33276  0.00495372
        5568     -5.6625    -6.33264  0.00495429
        5569    -5.65843    -6.33252  0.00495488
        5570    -5.65949     -6.3324  0.00495547
        5571    -5.65899    -6.33227  0.00495605
        5572    -5.65687    -6.33215  0.00495664
        5573      -5.659    -6.33203  0.00495723
        5574    -5.65737    -6.33191  0.00495781
        5575    -5.66062    -6.33179  0.00495839
        5576    -5.65943    -6.33167  0.00495896
        5577    -5.66043    -6.33155  0.00495953
        5578    -5.66462    -6.33143  0.00496009
        5579    -5.66235    -6.33131  0.00496065
        5580      -5.665    -6.33119  0.00496119
        5581    -5.66716    -6.33107  0.00496173
        5582     -5.6678    -6.33095  0.00496227
        5583    -5.66479    -6.33083  0.00496281
        5584    -5.66393    -6.33072  0.00496336
        5585    -5.66424     -6.3306   0.0049639
        5586    -5.66377    -6.33048  0.00496445
        5587    -5.66264    -6.33036    0.004965
        5588    -5.66183    -6.33024  0.00496555
        5589     -5.6599    -6.33012  0.00496611
        5590    -5.66154       -6.33  0.00496667
        5591    -5.66203    -6.32988  0.00496721
        5592    -5.65996    -6.32976  0.00496777
        5593     -5.6597    -6.32964  0.00496833
        5594    -5.65794    -6.32952  0.00496889
        5595    -5.65649     -6.3294  0.00496946
        5596    -5.65836    -6.32928  0.00497002
        5597    -5.66153    -6.32916  0.00497056
        5598    -5.66505    -6.32904  0.00497109
        5599    -5.66773    -6.32892   0.0049716
        5600    -5.66842     -6.3288  0.00497211
        5601    -5.66801    -6.32869  0.00497262
        5602    -5.66299    -6.32857  0.00497316
        5603    -5.66206    -6.32845  0.00497369
        5604    -5.66121    -6.32833  0.00497423
        5605    -5.65884    -6.32821  0.00497478
        5606    -5.66011    -6.32809  0.00497532
        5607    -5.65719    -6.32797  0.00497587
        5608     -5.6564    -6.32785  0.00497642
        5609    -5.65572    -6.32773  0.00497698
        5610    -5.65699    -6.32761  0.00497752
        5611    -5.65709    -6.32749  0.00497807
        5612    -5.65973    -6.32737  0.00497861
        5613    -5.65775    -6.32725  0.00497915
        5614    -5.65556    -6.32713   0.0049797
        5615     -5.6566    -6.32702  0.00498024
        5616    -5.65551     -6.3269  0.00498079
        5617    -5.65058    -6.32678  0.00498136
        5618     -5.6468    -6.32665  0.00498194
        5619    -5.64625    -6.32653  0.00498253
        5620    -5.64198    -6.32641  0.00498313
        5621    -5.63704    -6.32629  0.00498375
        5622    -5.64012    -6.32617  0.00498436
        5623    -5.64231    -6.32604  0.00498496
        5624    -5.64779    -6.32592  0.00498553
        5625    -5.64923     -6.3258   0.0049861
        5626    -5.64761    -6.32568  0.00498667
        5627    -5.64877    -6.32556  0.00498723
        5628     -5.6443    -6.32544  0.00498781
        5629    -5.64359    -6.32532   0.0049884
        5630    -5.64634     -6.3252  0.00498897
        5631    -5.64341    -6.32508  0.00498955
        5632     -5.6403    -6.32496  0.00499015
        5633    -5.63792    -6.32484  0.00499075
        5634    -5.63511    -6.32471  0.00499137
        5635    -5.63582    -6.32459  0.00499198
        5636    -5.63604    -6.32447  0.00499259
        5637    -5.63607    -6.32435   0.0049932
        5638    -5.63724    -6.32422   0.0049938
        5639     -5.6417     -6.3241  0.00499438
        5640    -5.64868    -6.32398  0.00499493
        5641    -5.65226    -6.32387  0.00499546
        5642    -5.65125    -6.32375    0.004996
        5643    -5.65312    -6.32363  0.00499653
        5644     -5.6532    -6.32351  0.00499705
        5645    -5.65258    -6.32339  0.00499758
        5646    -5.65219    -6.32327  0.00499811
        5647    -5.65504    -6.32315  0.00499863
        5648    -5.65041    -6.32303  0.00499916
        5649    -5.64923    -6.32291   0.0049997
        5650    -5.64772    -6.32279  0.00500024
        5651     -5.6437    -6.32267   0.0050008
        5652    -5.64556    -6.32255  0.00500135
        5653    -5.64385    -6.32243  0.00500191
        5654    -5.64738    -6.32231  0.00500245
        5655    -5.65372     -6.3222  0.00500296
        5656    -5.65465    -6.32208  0.00500347
        5657    -5.65618    -6.32196  0.00500397
        5658    -5.65862    -6.32184  0.00500445
        5659    -5.65793    -6.32173  0.00500494
        5660    -5.65794    -6.32161  0.00500543
        5661    -5.65752    -6.32149  0.00500592
        5662    -5.65811    -6.32137  0.00500641
        5663    -5.66052    -6.32126  0.00500689
        5664    -5.65898    -6.32114  0.00500737
        5665    -5.66479    -6.32103  0.00500782
        5666    -5.66293    -6.32091  0.00500829
        5667    -5.66222    -6.32079  0.00500875
        5668    -5.66448    -6.32068  0.00500921
        5669    -5.66091    -6.32056  0.00500967
        5670    -5.66187    -6.32044  0.00501014
        5671    -5.65727    -6.32033  0.00501062
        5672    -5.66132    -6.32021  0.00501108
        5673    -5.66076    -6.32009  0.00501155
        5674    -5.65973    -6.31998  0.00501202
        5675    -5.65765    -6.31986  0.00501249
        5676    -5.65728    -6.31975  0.00501297
        5677    -5.65533    -6.31963  0.00501345
        5678    -5.66016    -6.31951  0.00501391
        5679    -5.66125     -6.3194  0.00501437
        5680    -5.66427    -6.31928  0.00501481
        5681     -5.6649    -6.31917  0.00501525
        5682    -5.66474    -6.31905  0.00501569
        5683    -5.66174    -6.31893  0.00501614
        5684    -5.66522    -6.31882  0.00501658
        5685    -5.66027     -6.3187  0.00501703
        5686    -5.66198    -6.31859  0.00501748
        5687    -5.66204    -6.31847  0.00501793
        5688    -5.66558    -6.31836  0.00501836
        5689    -5.66461    -6.31824  0.00501879
        5690     -5.6641    -6.31813  0.00501922
        5691    -5.66456    -6.31801  0.00501966
        5692    -5.66617     -6.3179  0.00502008
        5693    -5.67005    -6.31779  0.00502049
        5694    -5.67024    -6.31767  0.00502089
        5695    -5.66849    -6.31756  0.00502131
        5696    -5.66589    -6.31744  0.00502173
        5697    -5.66528    -6.31733  0.00502215
        5698    -5.67004    -6.31721  0.00502255
        5699    -5.66438     -6.3171  0.00502298
        5700     -5.6655    -6.31699   0.0050234
        5701    -5.66553    -6.31687  0.00502382
        5702    -5.66555    -6.31676  0.00502423
        5703     -5.6647    -6.31664  0.00502465
        5704    -5.66435    -6.31653  0.00502507
        5705    -5.66326    -6.31641   0.0050255
        5706    -5.66024     -6.3163  0.00502593
        5707    -5.65723    -6.31618  0.00502638
        5708    -5.65517    -6.31607  0.00502683
        5709    -5.65688    -6.31595  0.00502728
        5710    -5.65501    -6.31584  0.00502773
        5711    -5.65352    -6.31572  0.00502819
        5712    -5.64937     -6.3156  0.00502866
        5713    -5.64715    -6.31549  0.00502914
        5714    -5.64514    -6.31537  0.00502963
        5715    -5.64295    -6.31525  0.00503012
        5716    -5.64384    -6.31513  0.00503062
        5717    -5.64431    -6.31502   0.0050311
        5718    -5.64078     -6.3149  0.00503161
        5719    -5.64323    -6.31478   0.0050321
        5720    -5.63857    -6.31466  0.00503261
        5721    -5.63418    -6.31454  0.00503313
        5722     -5.6318    -6.31443  0.00503367
        5723    -5.63642    -6.31431  0.00503418
        5724     -5.6352    -6.31419   0.0050347
        5725    -5.63603    -6.31407  0.00503521
        5726     -5.6335    -6.31395  0.00503574
        5727    -5.63201    -6.31383  0.00503626
        5728    -5.62995    -6.31371   0.0050368
        5729    -5.63029    -6.31359  0.00503733
        5730    -5.62465    -6.31347  0.00503789
        5731    -5.62471    -6.31335  0.00503844
        5732    -5.62265    -6.31323    0.005039
        5733    -5.62536    -6.31311  0.00503955
        5734    -5.62189    -6.31299  0.00504012
        5735    -5.62607    -6.31287  0.00504066
        5736    -5.62883    -6.31275  0.00504119
        5737    -5.63227    -6.31263  0.00504171
        5738    -5.62987    -6.31252  0.00504223
        5739    -5.62997     -6.3124  0.00504276
        5740    -5.62782    -6.31228  0.00504329
        5741    -5.62962    -6.31216  0.00504381
        5742    -5.62654    -6.31204  0.00504435
        5743     -5.6266    -6.31192  0.00504488
        5744    -5.62766     -6.3118  0.00504541
        5745    -5.62691    -6.31168  0.00504594
        5746    -5.62835    -6.31156  0.00504646
        5747    -5.63039    -6.31144  0.00504698
        5748    -5.62972    -6.31133  0.00504749
        5749    -5.63072    -6.31121    0.005048
        5750    -5.63374    -6.31109   0.0050485
        5751    -5.63453    -6.31097  0.00504899
        5752    -5.63691    -6.31085  0.00504947
        5753    -5.63389    -6.31074  0.00504997
        5754    -5.62911    -6.31062  0.00505048
        5755     -5.6279     -6.3105  0.00505099
        5756    -5.63089    -6.31038   0.0050515
        5757    -5.63119    -6.31026    0.005052
        5758    -5.62833    -6.31014  0.00505251
        5759    -5.62749    -6.31003  0.00505302
        5760    -5.63089    -6.30991  0.00505352
        5761    -5.63579    -6.30979  0.00505399
        5762    -5.63243    -6.30967  0.00505448
        5763    -5.63085    -6.30956  0.00505498
        5764    -5.62857    -6.30944  0.00505548
        5765    -5.62961    -6.30932  0.00505598
        5766    -5.63202     -6.3092  0.00505647
        5767    -5.63134    -6.30908  0.00505696
        5768    -5.63676    -6.30897  0.00505742
        5769    -5.63566    -6.30885  0.00505789
        5770    -5.63882    -6.30874  0.00505835
        5771    -5.63314    -6.30862  0.00505883
        5772    -5.63362     -6.3085   0.0050593
        5773    -5.63201    -6.30838  0.00505978
        5774    -5.63053    -6.30827  0.00506027
        5775    -5.62848    -6.30815  0.00506076
        5776    -5.63166    -6.30803  0.00506124
        5777    -5.63187    -6.30792  0.00506172
        5778     -5.6313     -6.3078   0.0050622
        5779    -5.63254    -6.30768  0.00506267
        5780    -5.63487    -6.30756  0.00506313
        5781    -5.62968    -6.30745  0.00506361
        5782    -5.62948    -6.30733  0.00506409
        5783    -5.62444    -6.30721   0.0050646
        5784    -5.62233    -6.30709   0.0050651
        5785    -5.62169    -6.30698  0.00506561
        5786    -5.62506    -6.30686  0.00506611
        5787    -5.62666    -6.30674   0.0050666
        5788    -5.62625    -6.30662  0.00506709
        5789    -5.63159    -6.30651  0.00506755
        5790    -5.63688    -6.30639    0.005068
        5791     -5.6372    -6.30627  0.00506844
        5792     -5.6366    -6.30616  0.00506888
        5793    -5.64064    -6.30604  0.00506931
        5794    -5.63261    -6.30593  0.00506977
        5795    -5.63106    -6.30581  0.00507023
        5796    -5.63466     -6.3057  0.00507068
        5797    -5.63092    -6.30558  0.00507114
        5798    -5.63053    -6.30546   0.0050716
        5799    -5.62843    -6.30535  0.00507207
        5800    -5.62714    -6.30523  0.00507254
        5801    -5.62648    -6.30511  0.00507302
        5802    -5.62613    -6.30499  0.00507349
        5803    -5.62603    -6.30488  0.00507397
        5804    -5.62388    -6.30476  0.00507445
        5805    -5.62435    -6.30464  0.00507493
        5806    -5.62056    -6.30453  0.00507542
        5807    -5.61926    -6.30441  0.00507592
        5808    -5.62003    -6.30429  0.00507641
        5809    -5.62089    -6.30417   0.0050769
        5810     -5.6207    -6.30405  0.00507739
        5811    -5.61835    -6.30394  0.00507789
        5812    -5.61496    -6.30382   0.0050784
        5813     -5.6143     -6.3037  0.00507891
        5814    -5.61578    -6.30358  0.00507941
        5815    -5.61626    -6.30346  0.00507991
        5816     -5.6136    -6.30334  0.00508043
        5817    -5.61482    -6.30323  0.00508093
        5818    -5.61313    -6.30311  0.00508144
        5819    -5.61159    -6.30299  0.00508196
        5820    -5.61187    -6.30287  0.00508247
        5821    -5.60987    -6.30275  0.00508299
        5822    -5.60901    -6.30263  0.00508352
        5823    -5.61047    -6.30251  0.00508403
        5824    -5.61426    -6.30239  0.00508453
        5825    -5.61436    -6.30228  0.00508503
        5826    -5.61844    -6.30216  0.00508551
        5827    -5.61721    -6.30204    0.005086
        5828    -5.62275    -6.30192  0.00508646
        5829    -5.62016    -6.30181  0.00508693
        5830    -5.61768    -6.30169  0.00508741
        5831    -5.61627    -6.30157   0.0050879
        5832    -5.61791    -6.30146  0.00508838
        5833    -5.61391    -6.30134  0.00508887
        5834    -5.60967    -6.30122  0.00508938
        5835    -5.60787     -6.3011  0.00508989
        5836    -5.61048    -6.30098   0.0050904
        5837    -5.61463    -6.30086  0.00509088
        5838    -5.61086    -6.30075  0.00509138
        5839    -5.60934    -6.30063  0.00509189
        5840    -5.61453    -6.30051  0.00509237
        5841    -5.61474    -6.30039  0.00509285
        5842    -5.61552    -6.30028  0.00509333
        5843    -5.62021    -6.30016  0.00509379
        5844    -5.62005    -6.30004  0.00509425
        5845    -5.62357    -6.29993  0.00509469
        5846    -5.62433    -6.29981  0.00509513
        5847     -5.6244     -6.2997  0.00509557
        5848    -5.62406    -6.29958    0.005096
        5849    -5.62718    -6.29947  0.00509643
        5850    -5.62633    -6.29935  0.00509686
        5851    -5.62666    -6.29924  0.00509728
        5852    -5.62633    -6.29912  0.00509771
        5853    -5.62597    -6.29901  0.00509813
        5854    -5.62665    -6.29889  0.00509856
        5855    -5.62443    -6.29878  0.00509899
        5856    -5.62117    -6.29866  0.00509943
        5857    -5.61954    -6.29854  0.00509988
        5858    -5.61999    -6.29843  0.00510032
        5859    -5.61677    -6.29831  0.00510078
        5860    -5.62264     -6.2982  0.00510121
        5861    -5.62224    -6.29808  0.00510164
        5862    -5.62081    -6.29797  0.00510208
        5863     -5.6203    -6.29785  0.00510252
        5864    -5.61831    -6.29773  0.00510297
        5865    -5.61195    -6.29762  0.00510343
        5866    -5.61167     -6.2975   0.0051039
        5867    -5.61674    -6.29738  0.00510435
        5868    -5.61738    -6.29727   0.0051048
        5869     -5.6166    -6.29715  0.00510525
        5870    -5.62098    -6.29704  0.00510568
        5871    -5.61824    -6.29692  0.00510611
        5872    -5.61731    -6.29681  0.00510656
        5873    -5.62109    -6.29669  0.00510698
        5874    -5.62334    -6.29658   0.0051074
        5875    -5.61943    -6.29646  0.00510783
        5876     -5.6219    -6.29635  0.00510825
        5877    -5.62422    -6.29623  0.00510866
        5878    -5.62372    -6.29612  0.00510907
        5879    -5.62537      -6.296  0.00510948
        5880    -5.62476    -6.29589  0.00510989
        5881    -5.62231    -6.29577   0.0051103
        5882    -5.62329    -6.29566  0.00511071
        5883    -5.62267    -6.29555  0.00511112
        5884     -5.6204    -6.29543  0.00511154
        5885    -5.61929    -6.29532  0.00511196
        5886     -5.6197     -6.2952  0.00511238
        5887    -5.62081    -6.29509   0.0051128
        5888    -5.62265    -6.29497   0.0051132
        5889    -5.62339    -6.29486  0.00511361
        5890    -5.62472    -6.29474  0.00511401
        5891     -5.6264    -6.29463   0.0051144
        5892    -5.62928    -6.29452  0.00511477
        5893    -5.62852    -6.29441  0.00511515
        5894    -5.62782    -6.29429  0.00511554
        5895    -5.63194    -6.29418   0.0051159
        5896    -5.63291    -6.29407  0.00511626
        5897    -5.63281    -6.29396  0.00511663
        5898    -5.63136    -6.29384  0.00511699
        5899    -5.62844    -6.29373  0.00511737
        5900    -5.62327    -6.29362  0.00511776
        5901    -5.62716     -6.2935  0.00511814
        5902    -5.62356    -6.29339  0.00511853
        5903    -5.62635    -6.29328  0.00511891
        5904    -5.62361    -6.29316   0.0051193
        5905    -5.62216    -6.29305   0.0051197
        5906     -5.6213    -6.29294  0.00512009
        5907    -5.61824    -6.29282   0.0051205
        5908    -5.61544    -6.29271  0.00512092
        5909    -5.61625    -6.29259  0.00512133
        5910    -5.61346    -6.29248  0.00512175
        5911     -5.6126    -6.29236  0.00512218
        5912    -5.61676    -6.29225  0.00512258
        5913     -5.6174    -6.29213  0.00512299
        5914    -5.61632    -6.29202   0.0051234
        5915     -5.6194    -6.29191  0.00512379
        5916    -5.61829    -6.29179  0.00512419
        5917    -5.61429    -6.29168   0.0051246
        5918     -5.6108    -6.29156  0.00512503
        5919    -5.60922    -6.29145  0.00512546
        5920    -5.61455    -6.29133  0.00512587
        5921    -5.61644    -6.29122  0.00512627
        5922    -5.61593    -6.29111  0.00512667
        5923    -5.62001    -6.29099  0.00512706
        5924    -5.61613    -6.29088  0.00512746
        5925    -5.61971    -6.29077  0.00512785
        5926    -5.61927    -6.29065  0.00512823
        5927    -5.61574    -6.29054  0.00512863
        5928    -5.61405    -6.29042  0.00512904
        5929    -5.61398    -6.29031  0.00512944
        5930    -5.61352     -6.2902  0.00512984
        5931    -5.61059    -6.29008  0.00513026
        5932    -5.61294    -6.28997  0.00513066
        5933    -5.61368    -6.28985  0.00513106
        5934    -5.61442    -6.28974  0.00513146
        5935    -5.61522    -6.28963  0.00513186
        5936    -5.61461    -6.28951  0.00513225
        5937     -5.6107     -6.2894  0.00513266
        5938    -5.61415    -6.28928  0.00513306
        5939    -5.61062    -6.28917  0.00513346
        5940    -5.61113    -6.28906  0.00513387
        5941    -5.61337    -6.28894  0.00513426
        5942    -5.61386    -6.28883  0.00513466
        5943    -5.61518    -6.28871  0.00513504
        5944    -5.61496     -6.2886  0.00513543
        5945    -5.61411    -6.28849  0.00513582
        5946    -5.61336    -6.28837  0.00513621
        5947    -5.60843    -6.28826  0.00513662
        5948    -5.60911    -6.28815  0.00513702
        5949    -5.61148    -6.28803  0.00513742
        5950    -5.61104    -6.28792  0.00513782
        5951    -5.60996     -6.2878  0.00513822
        5952    -5.61127    -6.28769  0.00513861
        5953    -5.61035    -6.28758  0.00513901
        5954     -5.6092    -6.28746  0.00513941
        5955    -5.61239    -6.28735  0.00513979
        5956    -5.61033    -6.28724  0.00514019
        5957    -5.61076    -6.28712  0.00514058
        5958    -5.60765    -6.28701  0.00514098
        5959    -5.61108    -6.28689  0.00514137
        5960    -5.61099    -6.28678  0.00514176
        5961    -5.60921    -6.28667  0.00514215
        5962    -5.60926    -6.28655  0.00514254
        5963    -5.60758    -6.28644  0.00514294
        5964      -5.609    -6.28633  0.00514333
        5965    -5.61111    -6.28621  0.00514372
        5966    -5.60707     -6.2861  0.00514411
        5967    -5.60903    -6.28599   0.0051445
        5968    -5.61111    -6.28587  0.00514488
        5969    -5.61062    -6.28576  0.00514526
        5970    -5.60988    -6.28565  0.00514565
        5971    -5.60759    -6.28553  0.00514604
        5972    -5.60616    -6.28542  0.00514644
        5973    -5.60634    -6.28531  0.00514683
        5974    -5.60819    -6.28519  0.00514722
        5975    -5.60764    -6.28508   0.0051476
        5976    -5.60793    -6.28497  0.00514799
        5977    -5.60526    -6.28485  0.00514838
        5978    -5.60401    -6.28474  0.00514878
        5979    -5.60308    -6.28462  0.00514918
        5980    -5.60476    -6.28451  0.00514958
        5981     -5.6053     -6.2844  0.00514997
        5982    -5.60399    -6.28428  0.00515036
        5983    -5.60538    -6.28417  0.00515075
        5984    -5.60469    -6.28406  0.00515114
        5985    -5.60985    -6.28394  0.00515151
        5986     -5.6071    -6.28383  0.00515189
        5987    -5.60689    -6.28372  0.00515227
        5988    -5.60225     -6.2836  0.00515267
        5989    -5.60552    -6.28349  0.00515305
        5990    -5.60491    -6.28338  0.00515344
        5991    -5.60586    -6.28326  0.00515382
        5992    -5.60176    -6.28315  0.00515421
        5993    -5.59958    -6.28304  0.00515461
        5994    -5.59953    -6.28292  0.00515502
        5995    -5.59774    -6.28281  0.00515542
        5996    -5.59585    -6.28269  0.00515584
        5997    -5.59349    -6.28258  0.00515626
        5998    -5.59576    -6.28246  0.00515667
        5999    -5.59824    -6.28235  0.00515707
        6000    -5.59873    -6.28224  0.00515747
        6001    -5.59864    -6.28212  0.00515787
        6002    -5.59634    -6.28201  0.00515827
        6003    -5.59375    -6.28189  0.00515869
        6004    -5.59218    -6.28178  0.00515911
        6005    -5.59111    -6.28166  0.00515953
        6006    -5.58847    -6.28155  0.00515996
        6007    -5.58905    -6.28143  0.00516039
        6008    -5.58998    -6.28132  0.00516082
        6009    -5.59054     -6.2812  0.00516124
        6010    -5.58849    -6.28109  0.00516166
        6011     -5.5854    -6.28097   0.0051621
        6012    -5.58142    -6.28086  0.00516256
        6013     -5.5845    -6.28074    0.005163
        6014    -5.58331    -6.28062  0.00516344
        6015    -5.57984    -6.28051   0.0051639
        6016    -5.58225    -6.28039  0.00516434
        6017    -5.58709    -6.28028  0.00516477
        6018    -5.58006    -6.28016  0.00516522
        6019    -5.57871    -6.28004  0.00516568
        6020    -5.57835    -6.27993  0.00516613
        6021    -5.57858    -6.27981  0.00516659
        6022     -5.5817    -6.27969  0.00516703
        6023    -5.58203    -6.27958  0.00516747
        6024    -5.58021    -6.27946  0.00516792
        6025    -5.57508    -6.27934  0.00516838
        6026    -5.58068    -6.27923  0.00516883
        6027    -5.57778    -6.27911  0.00516928
        6028    -5.57442      -6.279  0.00516974
        6029    -5.57192    -6.27888  0.00517021
        6030    -5.57465    -6.27876  0.00517068
        6031    -5.57555    -6.27864  0.00517113
        6032     -5.5797    -6.27853  0.00517157
        6033    -5.58211    -6.27841    0.005172
        6034    -5.58182     -6.2783  0.00517244
        6035    -5.57989    -6.27818  0.00517287
        6036    -5.58145    -6.27807   0.0051733
        6037     -5.5773    -6.27795  0.00517375
        6038    -5.57587    -6.27783   0.0051742
        6039    -5.57703    -6.27772  0.00517464
        6040    -5.57818     -6.2776  0.00517508
        6041     -5.5762    -6.27749  0.00517553
        6042    -5.57882    -6.27737  0.00517596
        6043    -5.58082    -6.27726  0.00517639
        6044    -5.58043    -6.27714  0.00517682
        6045    -5.58185    -6.27703  0.00517724
        6046    -5.58477    -6.27691  0.00517765
        6047    -5.58766     -6.2768  0.00517805
        6048    -5.58861    -6.27668  0.00517844
        6049    -5.59246    -6.27657  0.00517882
        6050    -5.59311    -6.27646   0.0051792
        6051    -5.59439    -6.27634  0.00517957
        6052    -5.59441    -6.27623  0.00517994
        6053    -5.59283    -6.27612  0.00518031
        6054     -5.5943    -6.27601  0.00518068
        6055     -5.5951    -6.27589  0.00518104
        6056    -5.59849    -6.27578   0.0051814
        6057    -5.59596    -6.27567  0.00518176
        6058    -5.59778    -6.27556  0.00518211
        6059     -5.5948    -6.27545  0.00518247
        6060    -5.59564    -6.27533  0.00518283
        6061    -5.59762    -6.27522  0.00518318
        6062    -5.59691    -6.27511  0.00518353
        6063    -5.59735      -6.275  0.00518388
        6064     -5.5982    -6.27489  0.00518423
        6065    -5.59267    -6.27477  0.00518459
        6066    -5.59176    -6.27466  0.00518496
        6067    -5.59193    -6.27455  0.00518533
        6068    -5.59245    -6.27444  0.00518569
        6069    -5.59133    -6.27432  0.00518606
        6070    -5.59324    -6.27421  0.00518642
        6071    -5.59213     -6.2741  0.00518678
        6072    -5.58797    -6.27399  0.00518716
        6073    -5.58891    -6.27387  0.00518753
        6074    -5.58517    -6.27376  0.00518792
        6075     -5.5812    -6.27365  0.00518831
        6076    -5.58461    -6.27353   0.0051887
        6077    -5.58549    -6.27342  0.00518908
        6078    -5.58493    -6.27331  0.00518946
        6079    -5.58412    -6.27319  0.00518985
        6080    -5.58136    -6.27308  0.00519024
        6081    -5.58189    -6.27297  0.00519063
        6082    -5.57956    -6.27285  0.00519103
        6083    -5.58308    -6.27274  0.00519142
        6084    -5.58276    -6.27262   0.0051918
        6085    -5.58041    -6.27251  0.00519219
        6086    -5.58022     -6.2724  0.00519259
        6087     -5.5782    -6.27228  0.00519299
        6088    -5.58452    -6.27217  0.00519336
        6089    -5.58167    -6.27206  0.00519375
        6090    -5.57962    -6.27194  0.00519414
        6091    -5.57971    -6.27183  0.00519453
        6092    -5.57712    -6.27171  0.00519493
        6093    -5.57559     -6.2716  0.00519533
        6094    -5.57596    -6.27149  0.00519573
        6095    -5.57468    -6.27137  0.00519614
        6096    -5.58052    -6.27126  0.00519652
        6097    -5.57972    -6.27115  0.00519691
        6098    -5.58174    -6.27103  0.00519728
        6099    -5.58126    -6.27092  0.00519766
        6100    -5.58184    -6.27081  0.00519804
        6101    -5.58156    -6.27069  0.00519841
        6102    -5.58361    -6.27058  0.00519878
        6103    -5.58085    -6.27047  0.00519916
        6104    -5.57906    -6.27035  0.00519954
        6105    -5.57727    -6.27024  0.00519993
        6106    -5.57959    -6.27013   0.0052003
        6107    -5.57427    -6.27001   0.0052007
        6108    -5.57184     -6.2699  0.00520111
        6109    -5.57067    -6.26979  0.00520151
        6110    -5.57061    -6.26967  0.00520192
        6111    -5.57228    -6.26956  0.00520232
        6112    -5.57232    -6.26944  0.00520272
        6113    -5.57179    -6.26933  0.00520312
        6114    -5.57088    -6.26921  0.00520352
        6115    -5.56769     -6.2691  0.00520394
        6116    -5.56838    -6.26898  0.00520435
        6117     -5.5727    -6.26887  0.00520474
        6118    -5.57242    -6.26876  0.00520514
        6119    -5.57284    -6.26864  0.00520553
        6120    -5.57283    -6.26853  0.00520592
        6121    -5.57743    -6.26842  0.00520629
        6122    -5.57447     -6.2683  0.00520668
        6123    -5.57743    -6.26819  0.00520705
        6124    -5.57671    -6.26808  0.00520742
        6125    -5.57571    -6.26796   0.0052078
