#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        7356     1.28749     1.37413  0.00704869
        7357     1.29545     1.37412  0.00704774
        7358     1.30359     1.37411  0.00704679
        7359     1.31146      1.3741  0.00704584
        7360     1.31957     1.37409  0.00704488
        7361     1.32844     1.37409  0.00704393
        7362     1.33668     1.37408  0.00704298
        7363     1.34649     1.37408  0.00704202
        7364      1.3567     1.37408  0.00704106
        7365     1.36688     1.37408  0.00704011
        7366     1.37777     1.37408  0.00703915
        7367     1.38846     1.37408   0.0070382
        7368     1.39945     1.37408  0.00703724
        7369     1.41197     1.37409  0.00703629
        7370     1.42484     1.37409  0.00703534
        7371      1.4371      1.3741  0.00703439
        7372     1.45091     1.37411  0.00703344
        7373     1.46556     1.37413   0.0070325
        7374     1.48006     1.37414  0.00703156
        7375     1.49511     1.37416  0.00703063
        7376     1.51165     1.37417   0.0070297
        7377     1.52793      1.3742  0.00702878
        7378      1.5456     1.37422  0.00702786
        7379     1.56316     1.37424  0.00702696
        7380     1.58053     1.37427  0.00702606
        7381     1.59743      1.3743  0.00702517
        7382      1.6152     1.37434   0.0070243
        7383      1.6333     1.37437  0.00702343
        7384     1.65212     1.37441  0.00702258
        7385     1.66965     1.37445  0.00702174
        7386     1.68776     1.37449  0.00702092
        7387      1.7049     1.37454  0.00702011
        7388     1.72195     1.37458  0.00701932
        7389     1.73763     1.37463  0.00701854
        7390     1.75402     1.37468  0.00701778
        7391     1.77031     1.37474  0.00701704
        7392     1.78521     1.37479  0.00701631
        7393     1.79936     1.37485  0.00701559
        7394     1.81338     1.37491  0.00701489
        7395     1.82551     1.37497  0.00701421
        7396     1.83782     1.37503  0.00701354
        7397     1.84662      1.3751  0.00701288
        7398     1.85615     1.37516  0.00701224
        7399     1.86416     1.37523   0.0070116
        7400     1.87107     1.37529  0.00701097
        7401     1.87631     1.37536  0.00701035
        7402     1.88007     1.37543  0.00700974
        7403     1.88229      1.3755  0.00700912
        7404     1.88246     1.37557  0.00700851
        7405     1.88176     1.37563   0.0070079
        7406     1.87968      1.3757  0.00700728
        7407     1.87552     1.37577  0.00700666
        7408     1.86881     1.37584  0.00700603
        7409     1.86128      1.3759  0.00700539
        7410     1.85274     1.37597  0.00700474
        7411      1.8423     1.37603  0.00700408
        7412     1.83075     1.37609   0.0070034
        7413     1.81797     1.37615  0.00700271
        7414     1.80381     1.37621  0.00700201
        7415     1.78886     1.37626  0.00700128
        7416     1.77324     1.37632  0.00700054
        7417     1.75588     1.37637  0.00699979
        7418     1.73809     1.37642  0.00699901
        7419     1.71953     1.37646  0.00699822
        7420     1.70054     1.37651  0.00699742
        7421      1.6822     1.37655  0.00699659
        7422      1.6639     1.37659  0.00699576
        7423     1.64476     1.37662  0.00699491
        7424      1.6268     1.37666  0.00699405
        7425     1.60791     1.37669  0.00699318
        7426     1.58889     1.37672  0.00699229
        7427     1.57098     1.37674   0.0069914
        7428     1.55205     1.37677   0.0069905
        7429     1.53381     1.37679  0.00698959
        7430     1.51531     1.37681  0.00698867
        7431     1.49727     1.37682  0.00698775
        7432     1.47991     1.37684  0.00698683
        7433     1.46274     1.37685  0.00698589
        7434     1.44573     1.37686  0.00698496
        7435     1.42956     1.37686  0.00698403
        7436     1.41203     1.37687  0.00698309
        7437     1.39431     1.37687  0.00698215
        7438     1.37682     1.37687  0.00698121
        7439     1.36026     1.37687  0.00698027
        7440     1.34291     1.37686  0.00697934
        7441     1.32545     1.37686   0.0069784
        7442     1.30762     1.37685  0.00697747
        7443     1.29012     1.37684  0.00697654
        7444     1.27173     1.37682  0.00697562
        7445     1.25342     1.37681   0.0069747
        7446     1.23545     1.37679  0.00697379
        7447     1.21662     1.37677  0.00697289
        7448     1.19816     1.37674  0.00697199
        7449     1.18012     1.37672  0.00697111
        7450     1.16159     1.37669  0.00697023
        7451      1.1431     1.37666  0.00696937
        7452     1.12447     1.37662  0.00696851
        7453     1.10648     1.37658  0.00696767
        7454     1.08874     1.37655  0.00696684
        7455     1.07108     1.37651  0.00696603
        7456     1.05452     1.37646  0.00696523
        7457      1.0377     1.37642  0.00696444
        7458     1.02069     1.37637  0.00696367
        7459       1.005     1.37632  0.00696292
        7460    0.990705     1.37627  0.00696218
        7461    0.977373     1.37621  0.00696145
        7462    0.963854     1.37616  0.00696073
        7463    0.951633      1.3761  0.00696003
        7464     0.94051     1.37604  0.00695935
        7465    0.930278     1.37598  0.00695867
        7466    0.920957     1.37592  0.00695801
        7467    0.911358     1.37586  0.00695735
        7468     0.90293      1.3758  0.00695671
        7469    0.895192     1.37573  0.00695607
        7470    0.890068     1.37567  0.00695545
        7471    0.884655      1.3756  0.00695483
        7472    0.879898     1.37554  0.00695421
        7473    0.876747     1.37547   0.0069536
        7474    0.873731      1.3754    0.006953
        7475    0.870819     1.37533  0.00695239
        7476    0.870147     1.37527  0.00695179
        7477    0.870252      1.3752  0.00695119
        7478    0.870867     1.37513  0.00695059
        7479     0.87244     1.37506  0.00694998
        7480    0.874462       1.375  0.00694938
        7481    0.876907     1.37493  0.00694877
        7482    0.880713     1.37487  0.00694815
        7483    0.884165      1.3748  0.00694753
        7484    0.889166     1.37473  0.00694691
        7485    0.894249     1.37467  0.00694628
        7486    0.899629     1.37461  0.00694564
        7487    0.905519     1.37454  0.00694499
        7488    0.911897     1.37448  0.00694434
        7489    0.918974     1.37442  0.00694368
        7490     0.92744     1.37436  0.00694301
        7491    0.935335      1.3743  0.00694233
        7492    0.943588     1.37425  0.00694164
        7493    0.951915     1.37419  0.00694094
        7494    0.960513     1.37413  0.00694024
        7495    0.969091     1.37408  0.00693952
        7496    0.978805     1.37403  0.00693879
        7497    0.988392     1.37398  0.00693806
        7498    0.997548     1.37393  0.00693732
        7499     1.00693     1.37388  0.00693656
        7500     1.01695     1.37383   0.0069358
        7501     1.02561     1.37378  0.00693503
        7502       1.035     1.37374  0.00693426
        7503     1.04335     1.37369  0.00693347
        7504     1.05178     1.37365  0.00693268
        7505       1.059     1.37361  0.00693188
        7506     1.06614     1.37357  0.00693108
        7507      1.0731     1.37353  0.00693027
        7508     1.07885     1.37349  0.00692946
        7509     1.08378     1.37345  0.00692865
        7510     1.08757     1.37341  0.00692783
        7511     1.09135     1.37337  0.00692701
        7512     1.09313     1.37334  0.00692619
        7513     1.09381      1.3733  0.00692536
        7514     1.09334     1.37326  0.00692454
        7515     1.09192     1.37323  0.00692372
        7516     1.08926     1.37319   0.0069229
        7517      1.0851     1.37315  0.00692209
        7518     1.07992     1.37311  0.00692128
        7519     1.07275     1.37307  0.00692047
        7520     1.06504     1.37303  0.00691967
        7521     1.05633     1.37299  0.00691888
        7522     1.04666     1.37294   0.0069181
        7523     1.03512      1.3729  0.00691732
        7524     1.02273     1.37285  0.00691656
        7525     1.00979      1.3728  0.00691581
        7526    0.995922     1.37275  0.00691507
        7527    0.980721      1.3727  0.00691435
        7528    0.965497     1.37265  0.00691364
        7529    0.949154     1.37259  0.00691295
        7530    0.931806     1.37253  0.00691228
        7531    0.914537     1.37247  0.00691163
        7532    0.896026     1.37241    0.006911
        7533    0.877849     1.37234   0.0069104
        7534    0.860852     1.37228  0.00690982
        7535    0.843473     1.37221  0.00690925
        7536    0.825116     1.37213  0.00690872
        7537    0.808066     1.37206  0.00690821
        7538    0.791474     1.37198  0.00690772
        7539    0.775449      1.3719  0.00690726
        7540    0.759854     1.37182  0.00690682
        7541    0.745259     1.37174   0.0069064
        7542    0.730787     1.37165  0.00690601
        7543    0.717715     1.37157  0.00690564
        7544    0.706108     1.37148  0.00690529
        7545    0.694574     1.37139  0.00690495
        7546    0.684361      1.3713  0.00690464
        7547      0.6755      1.3712  0.00690434
        7548    0.667049     1.37111  0.00690406
        7549    0.660222     1.37102  0.00690378
        7550    0.654057     1.37092  0.00690352
        7551    0.649748     1.37083  0.00690327
        7552    0.646796     1.37073  0.00690302
        7553    0.643979     1.37063  0.00690278
        7554    0.643197     1.37054  0.00690253
        7555    0.642969     1.37044  0.00690229
        7556    0.644222     1.37035  0.00690205
        7557    0.645472     1.37025   0.0069018
        7558     0.64861     1.37015  0.00690155
        7559    0.652633     1.37006  0.00690129
        7560    0.657505     1.36997  0.00690102
        7561    0.663668     1.36987  0.00690074
        7562    0.670126     1.36978  0.00690045
        7563    0.676363     1.36969  0.00690014
        7564    0.684037      1.3696  0.00689983
        7565    0.692645     1.36951  0.00689949
        7566    0.701447     1.36942  0.00689915
        7567    0.710423     1.36933  0.00689878
        7568    0.720758     1.36925  0.00689841
        7569    0.731717     1.36916  0.00689801
        7570    0.743293     1.36908  0.00689759
        7571    0.755958       1.369  0.00689716
        7572    0.768499     1.36892   0.0068967
        7573    0.781867     1.36884  0.00689623
        7574    0.796051     1.36877  0.00689573
        7575    0.809833     1.36869  0.00689522
        7576    0.824643     1.36862  0.00689468
        7577     0.83998     1.36855  0.00689412
        7578    0.855825     1.36848  0.00689354
        7579    0.873353     1.36842  0.00689294
        7580    0.890373     1.36835  0.00689232
        7581    0.908057     1.36829  0.00689168
        7582    0.926129     1.36824  0.00689102
        7583     0.94431     1.36818  0.00689034
        7584    0.963037     1.36813  0.00688964
        7585    0.981783     1.36808  0.00688892
        7586     1.00002     1.36803  0.00688818
        7587     1.01865     1.36798  0.00688743
        7588     1.03835     1.36794  0.00688665
        7589     1.05737      1.3679  0.00688587
        7590     1.07639     1.36786  0.00688507
        7591     1.09581     1.36782  0.00688425
        7592     1.11533     1.36779  0.00688343
        7593     1.13417     1.36776  0.00688259
        7594      1.1525     1.36773  0.00688174
        7595      1.1705      1.3677  0.00688089
        7596      1.1881     1.36768  0.00688002
        7597     1.20453     1.36766  0.00687915
        7598     1.22163     1.36764  0.00687827
        7599     1.23841     1.36762  0.00687739
        7600     1.25408     1.36761   0.0068765
        7601     1.26931     1.36759   0.0068756
        7602     1.28381     1.36758  0.00687471
        7603     1.29708     1.36757  0.00687381
        7604     1.31005     1.36757  0.00687291
        7605     1.32221     1.36756  0.00687201
        7606     1.33306     1.36756  0.00687111
        7607     1.34355     1.36755  0.00687021
        7608     1.35224     1.36755   0.0068693
        7609     1.36105     1.36755   0.0068684
        7610     1.36854     1.36755   0.0068675
        7611     1.37522     1.36755   0.0068666
        7612     1.38206     1.36755  0.00686569
        7613     1.38739     1.36756  0.00686479
        7614     1.39148     1.36756  0.00686389
        7615     1.39461     1.36756  0.00686299
        7616     1.39728     1.36757  0.00686209
        7617     1.39976     1.36757  0.00686119
        7618     1.40162     1.36758  0.00686029
        7619     1.40337     1.36758  0.00685939
        7620      1.4041     1.36758  0.00685849
        7621     1.40383     1.36759   0.0068576
        7622     1.40407     1.36759   0.0068567
        7623     1.40317      1.3676   0.0068558
        7624     1.40192      1.3676   0.0068549
        7625     1.40062     1.36761    0.006854
        7626     1.39836     1.36761  0.00685311
        7627      1.3957     1.36762  0.00685221
        7628     1.39533     1.36762  0.00685131
        7629     1.39349     1.36762  0.00685042
        7630     1.39194     1.36763  0.00684952
        7631     1.38954     1.36763  0.00684862
        7632     1.38782     1.36763  0.00684772
        7633     1.38708     1.36763  0.00684683
        7634     1.38693     1.36764  0.00684593
        7635     1.38647     1.36764  0.00684503
        7636     1.38672     1.36764  0.00684414
        7637     1.38727     1.36764  0.00684324
        7638     1.38841     1.36765  0.00684235
        7639     1.38996     1.36765  0.00684145
        7640     1.39195     1.36765  0.00684056
        7641     1.39513     1.36766  0.00683966
        7642      1.3993     1.36766  0.00683877
        7643     1.40351     1.36767  0.00683788
        7644     1.40874     1.36767  0.00683698
        7645     1.41499     1.36768  0.00683609
        7646     1.42201     1.36768   0.0068352
        7647     1.43004     1.36769  0.00683431
        7648      1.4381      1.3677  0.00683343
        7649     1.44688     1.36771  0.00683254
        7650     1.45684     1.36772  0.00683166
        7651     1.46748     1.36774  0.00683078
        7652     1.47946     1.36775   0.0068299
        7653     1.49179     1.36777  0.00682903
        7654     1.50442     1.36778  0.00682816
        7655     1.51658      1.3678  0.00682729
        7656     1.52941     1.36783  0.00682643
        7657     1.54429     1.36785  0.00682558
        7658     1.55851     1.36787  0.00682474
        7659     1.57344      1.3679   0.0068239
        7660     1.58829     1.36793  0.00682307
        7661     1.60223     1.36796  0.00682225
        7662     1.61615     1.36799  0.00682143
        7663      1.6297     1.36803  0.00682063
        7664     1.64373     1.36806  0.00681983
        7665     1.65789      1.3681  0.00681905
        7666     1.67158     1.36814  0.00681827
        7667      1.6837     1.36818  0.00681751
        7668     1.69582     1.36822  0.00681675
        7669     1.70707     1.36827  0.00681601
        7670      1.7166     1.36831  0.00681527
        7671     1.72526     1.36836  0.00681454
        7672      1.7322     1.36841  0.00681382
        7673     1.73875     1.36846   0.0068131
        7674     1.74387      1.3685  0.00681239
        7675     1.74722     1.36855  0.00681168
        7676     1.74877      1.3686  0.00681097
        7677     1.74822     1.36865  0.00681026
        7678     1.74656      1.3687  0.00680955
        7679      1.7433     1.36875  0.00680884
        7680     1.73875      1.3688  0.00680813
        7681     1.73297     1.36885   0.0068074
        7682     1.72558     1.36889  0.00680668
        7683      1.7167     1.36894  0.00680594
        7684     1.70625     1.36898   0.0068052
        7685     1.69533     1.36902  0.00680444
        7686      1.6839     1.36907  0.00680368
        7687      1.6714      1.3691  0.00680291
        7688     1.66021     1.36914  0.00680213
        7689     1.64834     1.36918  0.00680134
        7690     1.63599     1.36921  0.00680055
        7691     1.62433     1.36925  0.00679974
        7692     1.61258     1.36928  0.00679893
        7693     1.60187     1.36931  0.00679812
        7694      1.5907     1.36934  0.00679729
        7695     1.58041     1.36936  0.00679647
        7696     1.57162     1.36939  0.00679563
        7697     1.56446     1.36942   0.0067948
        7698     1.55783     1.36944  0.00679396
        7699     1.55276     1.36946  0.00679312
        7700     1.54932     1.36949  0.00679228
        7701     1.54707     1.36951  0.00679143
        7702     1.54723     1.36953  0.00679059
        7703     1.54813     1.36956  0.00678975
        7704     1.54947     1.36958  0.00678891
        7705     1.55292      1.3696  0.00678807
        7706      1.5572     1.36963  0.00678723
        7707     1.56413     1.36965   0.0067864
        7708     1.57145     1.36968  0.00678557
        7709     1.58046     1.36971  0.00678474
        7710     1.59005     1.36974  0.00678392
        7711     1.59935     1.36977  0.00678311
        7712      1.6096      1.3698   0.0067823
        7713     1.61967     1.36983   0.0067815
        7714      1.6296     1.36986   0.0067807
        7715     1.63967      1.3699  0.00677991
        7716     1.65016     1.36993  0.00677913
        7717     1.66064     1.36997  0.00677836
        7718     1.66972     1.37001  0.00677759
        7719     1.67818     1.37005  0.00677683
        7720     1.68564     1.37009  0.00677608
        7721     1.69124     1.37013  0.00677533
        7722     1.69607     1.37018  0.00677458
        7723     1.69982     1.37022  0.00677384
        7724     1.70169     1.37026   0.0067731
        7725     1.70168      1.3703  0.00677236
        7726     1.70098     1.37035  0.00677162
        7727     1.69868     1.37039  0.00677087
        7728     1.69554     1.37043  0.00677013
        7729     1.69046     1.37047  0.00676938
        7730      1.6845     1.37051  0.00676862
        7731     1.67755     1.37055  0.00676786
        7732     1.67022     1.37059   0.0067671
        7733     1.66194     1.37063  0.00676633
        7734      1.6543     1.37067  0.00676555
        7735      1.6448      1.3707  0.00676477
        7736     1.63673     1.37074  0.00676399
        7737     1.62687     1.37077  0.00676319
        7738     1.61679      1.3708  0.00676239
        7739     1.60807     1.37083  0.00676159
        7740      1.5989     1.37086  0.00676078
        7741     1.59011     1.37089  0.00675997
        7742     1.58154     1.37092  0.00675915
        7743     1.57352     1.37094  0.00675833
        7744     1.56563     1.37097   0.0067575
        7745     1.55863     1.37099  0.00675667
        7746     1.55282     1.37102  0.00675584
        7747     1.54679     1.37104    0.006755
        7748     1.54318     1.37106  0.00675417
        7749      1.5389     1.37108  0.00675333
        7750     1.53588      1.3711  0.00675249
        7751     1.53365     1.37112  0.00675166
        7752     1.53147     1.37115  0.00675082
        7753     1.53129     1.37117  0.00674998
        7754     1.53166     1.37119  0.00674914
        7755     1.53282     1.37121   0.0067483
        7756     1.53431     1.37123  0.00674746
        7757     1.53756     1.37125  0.00674663
        7758     1.54092     1.37127  0.00674579
        7759     1.54509     1.37129  0.00674496
        7760      1.5501     1.37132  0.00674413
        7761     1.55644     1.37134   0.0067433
        7762     1.56387     1.37137  0.00674248
        7763      1.5707     1.37139  0.00674166
        7764     1.57911     1.37142  0.00674085
        7765     1.58836     1.37145  0.00674004
        7766     1.59747     1.37148  0.00673923
        7767      1.6081     1.37151  0.00673843
        7768      1.6195     1.37154  0.00673764
        7769     1.63161     1.37157  0.00673686
        7770     1.64439     1.37161  0.00673608
        7771     1.65825     1.37164  0.00673532
        7772     1.67263     1.37168  0.00673456
        7773     1.68746     1.37172  0.00673382
        7774     1.70266     1.37176  0.00673308
        7775     1.71812     1.37181  0.00673237
        7776      1.7333     1.37186  0.00673166
        7777     1.74833      1.3719  0.00673097
        7778     1.76313     1.37195  0.00673029
        7779     1.77835     1.37201  0.00672963
        7780     1.79319     1.37206  0.00672898
        7781     1.80879     1.37212  0.00672835
        7782     1.82339     1.37218  0.00672774
        7783      1.8384     1.37224  0.00672714
        7784     1.85256      1.3723  0.00672656
        7785     1.86681     1.37236  0.00672599
        7786     1.87943     1.37243  0.00672544
        7787     1.89209     1.37249  0.00672491
        7788     1.90476     1.37256   0.0067244
        7789     1.91623     1.37263  0.00672389
        7790     1.92768      1.3727  0.00672341
        7791     1.93815     1.37277  0.00672294
        7792     1.94881     1.37285  0.00672248
        7793     1.95868     1.37292  0.00672204
        7794     1.96775       1.373  0.00672161
        7795     1.97718     1.37308  0.00672119
        7796     1.98504     1.37316  0.00672079
        7797     1.99296     1.37324   0.0067204
        7798     1.99996     1.37332  0.00672002
        7799     2.00648      1.3734  0.00671965
        7800     2.01152     1.37348  0.00671928
        7801     2.01602     1.37356  0.00671893
        7802     2.01945     1.37364  0.00671858
        7803      2.0225     1.37373  0.00671823
        7804     2.02444     1.37381  0.00671789
        7805     2.02524     1.37389  0.00671754
        7806     2.02561     1.37398   0.0067172
        7807     2.02411     1.37406  0.00671686
        7808     2.02242     1.37414  0.00671651
        7809     2.01937     1.37423  0.00671616
        7810     2.01594     1.37431   0.0067158
        7811     2.01144     1.37439  0.00671544
        7812     2.00689     1.37447  0.00671506
        7813     2.00066     1.37455  0.00671468
        7814     1.99377     1.37463  0.00671429
        7815       1.988     1.37471  0.00671389
        7816     1.98101     1.37479  0.00671348
        7817      1.9741     1.37486  0.00671306
        7818     1.96615     1.37494  0.00671263
        7819     1.95702     1.37501  0.00671218
        7820     1.94851     1.37509  0.00671172
        7821     1.93998     1.37516  0.00671125
        7822     1.93081     1.37523  0.00671077
        7823     1.92255      1.3753  0.00671028
        7824     1.91433     1.37537  0.00670977
        7825     1.90673     1.37544  0.00670926
        7826     1.90006      1.3755  0.00670874
        7827     1.89321     1.37557  0.00670821
        7828     1.88769     1.37563  0.00670767
        7829     1.88261      1.3757  0.00670713
        7830     1.87827     1.37576  0.00670658
        7831     1.87449     1.37583  0.00670602
        7832     1.87204     1.37589  0.00670546
        7833     1.86974     1.37595  0.00670491
        7834     1.86908     1.37602  0.00670434
        7835     1.86983     1.37608  0.00670379
        7836     1.87105     1.37614  0.00670323
        7837     1.87347     1.37621  0.00670267
        7838     1.87588     1.37627  0.00670212
        7839     1.87926     1.37633  0.00670157
        7840     1.88406      1.3764  0.00670103
        7841     1.88979     1.37646   0.0067005
        7842     1.89642     1.37653  0.00669997
        7843     1.90368      1.3766  0.00669945
        7844     1.91201     1.37667  0.00669895
        7845     1.92064     1.37674  0.00669845
        7846     1.93072     1.37681  0.00669797
        7847     1.94124     1.37688   0.0066975
        7848     1.95142     1.37695  0.00669705
        7849     1.96287     1.37703  0.00669661
        7850     1.97504      1.3771  0.00669619
        7851     1.98715     1.37718  0.00669579
        7852     1.99984     1.37726  0.00669541
        7853     2.01254     1.37734  0.00669504
        7854     2.02568     1.37742   0.0066947
        7855      2.0382     1.37751  0.00669438
        7856     2.05147     1.37759  0.00669407
        7857     2.06542     1.37768  0.00669379
        7858     2.07829     1.37777  0.00669354
        7859      2.0912     1.37786   0.0066933
        7860     2.10435     1.37795  0.00669309
        7861     2.11644     1.37805  0.00669289
        7862     2.12864     1.37814  0.00669272
        7863     2.14064     1.37824  0.00669257
        7864     2.15166     1.37834  0.00669245
        7865     2.16263     1.37844  0.00669234
        7866     2.17254     1.37854  0.00669225
        7867     2.18111     1.37864  0.00669218
        7868     2.18974     1.37874  0.00669212
        7869      2.1977     1.37885  0.00669208
        7870     2.20519     1.37895  0.00669205
        7871     2.21099     1.37906  0.00669204
        7872     2.21724     1.37916  0.00669203
        7873     2.22202     1.37927  0.00669204
        7874     2.22628     1.37938  0.00669205
        7875     2.22977     1.37949  0.00669207
        7876     2.23152      1.3796   0.0066921
        7877       2.233      1.3797  0.00669213
        7878     2.23422     1.37981  0.00669216
        7879     2.23494     1.37992  0.00669219
        7880     2.23473     1.38003  0.00669222
        7881     2.23385     1.38014  0.00669224
        7882      2.2321     1.38025  0.00669227
        7883     2.22978     1.38035  0.00669229
        7884     2.22716     1.38046   0.0066923
        7885     2.22432     1.38057  0.00669231
        7886     2.22108     1.38067  0.00669231
        7887     2.21703     1.38078   0.0066923
        7888     2.21272     1.38089  0.00669228
        7889     2.20848     1.38099  0.00669225
        7890     2.20463     1.38109  0.00669222
        7891     2.20051      1.3812  0.00669218
        7892     2.19573      1.3813  0.00669213
        7893     2.19084      1.3814  0.00669206
        7894     2.18759     1.38151    0.006692
        7895     2.18389     1.38161  0.00669192
        7896     2.18026     1.38171  0.00669184
        7897     2.17723     1.38181  0.00669175
        7898     2.17437     1.38191  0.00669165
        7899     2.17192     1.38201  0.00669155
        7900     2.17015     1.38211  0.00669145
        7901     2.16929     1.38221  0.00669134
        7902     2.16836     1.38231  0.00669124
        7903      2.1683     1.38241  0.00669113
        7904     2.16785     1.38251  0.00669102
        7905      2.1684     1.38261  0.00669091
        7906     2.16916     1.38271  0.00669081
        7907     2.16933     1.38281   0.0066907
        7908     2.16954     1.38291  0.00669059
        7909     2.16968     1.38301  0.00669049
        7910     2.16943     1.38311  0.00669038
        7911     2.16914      1.3832  0.00669027
        7912     2.16846      1.3833  0.00669016
        7913     2.16777      1.3834  0.00669005
        7914     2.16624      1.3835  0.00668994
        7915     2.16353      1.3836  0.00668982
        7916     2.16003      1.3837  0.00668969
        7917     2.15567      1.3838  0.00668956
        7918     2.15085     1.38389  0.00668941
        7919     2.14506     1.38399  0.00668926
        7920     2.13873     1.38408  0.00668909
        7921     2.13041     1.38418  0.00668891
        7922      2.1213     1.38427  0.00668872
        7923     2.11143     1.38436   0.0066885
        7924     2.10106     1.38445  0.00668827
        7925     2.08929     1.38454  0.00668802
        7926     2.07666     1.38463  0.00668774
        7927     2.06325     1.38472  0.00668745
        7928     2.04844      1.3848  0.00668713
        7929       2.034     1.38488  0.00668678
        7930     2.01859     1.38496  0.00668642
        7931     2.00233     1.38504  0.00668603
        7932     1.98653     1.38511  0.00668562
        7933     1.97107     1.38519  0.00668518
        7934     1.95533     1.38526  0.00668472
        7935     1.93991     1.38533  0.00668425
        7936     1.92395      1.3854  0.00668375
        7937     1.90875     1.38546  0.00668323
        7938     1.89465     1.38553   0.0066827
        7939     1.87982     1.38559  0.00668215
        7940     1.86504     1.38565  0.00668158
        7941     1.85231     1.38571    0.006681
        7942     1.84026     1.38577   0.0066804
        7943     1.82773     1.38582  0.00667979
        7944     1.81644     1.38588  0.00667917
        7945     1.80691     1.38593  0.00667854
        7946     1.79701     1.38598   0.0066779
        7947     1.78795     1.38603  0.00667725
        7948     1.77949     1.38608  0.00667659
        7949     1.77214     1.38613  0.00667593
        7950     1.76515     1.38618  0.00667526
        7951     1.75972     1.38622  0.00667459
        7952     1.75464     1.38627  0.00667391
        7953      1.7506     1.38632  0.00667323
        7954     1.74783     1.38636  0.00667254
        7955     1.74605     1.38641  0.00667186
        7956     1.74477     1.38645  0.00667117
        7957     1.74418      1.3865  0.00667048
        7958     1.74451     1.38654   0.0066698
        7959     1.74499     1.38659  0.00666911
        7960     1.74656     1.38663  0.00666843
        7961      1.7475     1.38668  0.00666774
        7962     1.74972     1.38672  0.00666706
        7963      1.7527     1.38677  0.00666638
        7964     1.75569     1.38682  0.00666571
        7965     1.75939     1.38686  0.00666503
        7966     1.76281     1.38691  0.00666436
        7967     1.76787     1.38696   0.0066637
        7968      1.7726     1.38701  0.00666304
        7969     1.77893     1.38706  0.00666238
        7970     1.78515     1.38711  0.00666173
        7971     1.79125     1.38716  0.00666109
        7972     1.79794     1.38721  0.00666046
        7973     1.80425     1.38726  0.00665983
        7974     1.81113     1.38731   0.0066592
        7975      1.8181     1.38737  0.00665859
        7976     1.82612     1.38742  0.00665798
        7977     1.83423     1.38748  0.00665738
        7978     1.84219     1.38754  0.00665679
        7979     1.85097     1.38759  0.00665621
        7980     1.86008     1.38765  0.00665564
        7981     1.86929     1.38771  0.00665508
        7982     1.87933     1.38777  0.00665453
        7983     1.88948     1.38784  0.00665399
        7984     1.89999      1.3879  0.00665347
        7985     1.91111     1.38797  0.00665296
        7986     1.92234     1.38803  0.00665246
        7987     1.93394      1.3881  0.00665198
        7988     1.94638     1.38817  0.00665151
        7989     1.95894     1.38824  0.00665106
        7990     1.97258     1.38832  0.00665063
        7991      1.9851     1.38839  0.00665022
        7992     1.99844     1.38847  0.00664983
        7993     2.01207     1.38855  0.00664945
        7994      2.0255     1.38863   0.0066491
        7995     2.04014     1.38871  0.00664877
        7996     2.05498     1.38879  0.00664846
        7997     2.06975     1.38888  0.00664817
        7998     2.08319     1.38896  0.00664791
        7999      2.0979     1.38905  0.00664767
        8000     2.11263     1.38914  0.00664745
        8001     2.12635     1.38923  0.00664726
        8002      2.1402     1.38933  0.00664709
        8003      2.1546     1.38942  0.00664695
        8004     2.16803     1.38952  0.00664683
        8005     2.18237     1.38962  0.00664674
        8006     2.19584     1.38972  0.00664667
        8007     2.20911     1.38982  0.00664663
        8008     2.22042     1.38993   0.0066466
        8009     2.23068     1.39003   0.0066466
        8010     2.24269     1.39014  0.00664663
        8011     2.25352     1.39025  0.00664667
        8012     2.26359     1.39035  0.00664673
        8013     2.27212     1.39046  0.00664682
        8014     2.28002     1.39058  0.00664691
        8015     2.28677     1.39069  0.00664702
        8016     2.29328      1.3908  0.00664715
        8017     2.29807     1.39091  0.00664728
        8018     2.30183     1.39103  0.00664742
        8019       2.305     1.39114  0.00664757
        8020     2.30779     1.39125  0.00664773
        8021      2.3085     1.39137  0.00664788
        8022     2.30853     1.39148  0.00664804
        8023     2.30666      1.3916  0.00664819
        8024     2.30407     1.39171  0.00664833
        8025     2.30002     1.39182  0.00664846
        8026     2.29449     1.39194  0.00664859
        8027     2.28842     1.39205   0.0066487
        8028     2.28157     1.39216  0.00664879
        8029     2.27223     1.39227  0.00664887
        8030      2.2621     1.39238  0.00664892
        8031     2.25069     1.39248  0.00664895
        8032     2.23873     1.39259  0.00664896
        8033     2.22481     1.39269  0.00664894
        8034     2.21065     1.39279  0.00664889
        8035     2.19555     1.39289  0.00664881
        8036     2.17765     1.39299   0.0066487
        8037     2.15824     1.39309  0.00664856
        8038      2.1398     1.39318  0.00664838
        8039     2.11978     1.39327  0.00664817
        8040     2.09832     1.39336  0.00664792
        8041     2.07649     1.39344  0.00664763
        8042     2.05469     1.39353  0.00664732
        8043      2.0321     1.39361  0.00664696
        8044     2.00962     1.39368  0.00664658
        8045     1.98765     1.39376  0.00664616
        8046     1.96518     1.39383  0.00664572
        8047     1.94285     1.39389  0.00664524
        8048     1.92158     1.39396  0.00664474
        8049     1.90128     1.39402  0.00664421
        8050     1.88214     1.39408  0.00664366
        8051     1.86359     1.39414  0.00664309
        8052     1.84602      1.3942  0.00664251
        8053     1.83028     1.39425   0.0066419
        8054     1.81626      1.3943  0.00664128
